comment_star,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
3,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
2,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
1,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
4,266,1,1,1,1,1,1,0,0,0,1,0,1,35,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
1,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
2,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
3,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
5,200,1,0,0,0,1,1,0,0,1,1,0,1,44,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
2,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
3,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
1,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
5,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
4,260,1,0,1,1,1,1,1,0,1,1,0,1,50,1,0
