review_id,user_id,business_id,stars_x,date,text,index,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories,hours,GoodForKids,BusinessAcceptsCreditCards,WheelchairAccessible,RestaurantsReservations,RestaurantsPriceRange2,OutdoorSeating,RestaurantsDelivery,Alcohol,HasTV,Caters,RestaurantsGoodForGroups,NoiseLevel,RestaurantsAttire,BikeParking,WiFi,RestaurantsTakeOut,BusinessAcceptsBitcoin,HappyHour,RestaurantsTableService,ByAppointmentOnly,BestNights,Music,GoodForDancing,DogsAllowed,CoatCheck,Smoking,DriveThru,AcceptsInsurance,Corkage,BYOB,BYOBCorkage,DietaryRestrictions,RestaurantsCounterService,Open24Hours,HairSpecializesIn,garage,street,validated,lot,valet,dessert,latenight,lunch,dinner,brunch,breakfast,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
QOtLzpzHg4gCA2ioKjO94Q,LplIZtjaug1Sgxwz9DIHmQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-06-28 17:10:21,"Chicken was amazing, taste was delicious. I got the secret spicy boneless chicken. The location has been open for months now, unsure why it took me so long to try it!!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
WFz5daLoY6UChDMvqs5rnQ,gvXmN2AavJzhwWVBs3Rbsw,c-iLk7gTKR4naEgfvW4TzQ,5,2020-10-25 23:57:54,"Amazing wings! Ordered takeout and when we got it home it was perfect. Best wings we've had in Ofallon. One thing, they cook their chicken perfectly so if you're one of those people who like their wings dry... you may want to specify you want your wings ruined.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
3ueRCVxLRc4Wjmxku6To1Q,fHK7WP6myyC7yF4sCA1MvQ,c-iLk7gTKR4naEgfvW4TzQ,5,2020-10-17 16:28:14,"Quick Service
Likely the  BEST Chicken Wing Place in the Metro East. Why?  Fresh Hot and Flavorful!
I would definitely say give them a try. 
IMO far better than any of the other Metro East Chicken/Wing places.
We tried 3 Variations (with plenty to take home!)
1.) Bone in ""BB Wings"" Amazingly flavorful breaded/fried that tastes better than that ""other place ""  (You know Sounds like ""Bopeyes"" )

2.)Honey Garlic (Tried the Boneless) Crispy poppin' with Garlic Sweet/Soy Flavor

3.)Secret Spicy Think Sweet n Spicy Flavor Explosion in your Mouth! (You may need a bib!) 

What Sets them apart :  bone in are meaty as they should be but the boneless stand out compared to other Wild Wing places little dried up excuse for a boneless wing. Larger More meaty pieces that far more flavorful.

She also enjoyed the side of ""So Ddeok So Ddeok""

Diverse menu that includes Lunch Plate combos as well as Sandwiches. 
Unique Sides include Pickled Radish 
And Ramen Noodle Bowls! (A Nice add!) 

Counter service was good with prompt attention when I asked for to go boxes!

A welcome addition, we will be back!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
oAsKdR8tCWsnz4AGpKGsfA,PnwOegp7RXfMeNAyO9fQhQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-08-25 19:17:42,"Absolutely loved it! My father and I stopped in for a weekday lunch. We ordered the Ddeok-Bokki, a small order of boneless Sweet Spicy Chicken, and a lunch sized portion of the boneless Gang-Jeong chicken that comes with French Fries and drink to share between the two of us. This was obviously too much food but we like variety and had a considerable to-go box when we left. We both loved everything but I would say I favored the Sweet Spicy chicken sauce over the Gang-Jeong. It had just a little more heat. The Gang-Jeong was more of a sweet and spicy soy and I just love the other which tasted more like gochujang. We both loved the Ddeok-Bokki, especially my father because he had never had it! If you don't know the rice cakes are a bit gelatinous in a good way and the fish cakes are just a savory flavor bomb. When you add the sweetness and spice of the red sauce it's just a really great dish. We'll be back!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
xfW8ljxvjVaNcAcptKIXbA,ystb5Qjqsef2FE3SXlF-Fg,c-iLk7gTKR4naEgfvW4TzQ,5,2020-09-18 21:57:53,"Trying it our for the first time, just open in OFallon Illinois.  By far the best chicken I have ever had! Would definitely recommend.  Phenomenal food and even better service!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
msqa6HJHQeFb6xqaT9_oYA,283jareRf0LJgQHNpo9ZLg,c-iLk7gTKR4naEgfvW4TzQ,5,2020-12-22 23:26:56,The chicken is some of the best I've had in a long time. It is juicy and yet still crunchy on the outside. I can't get enough of it.,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
kRz5yTD6eCaAfXCSlzQjxA,sK_YKoZ-YlhLEFpH87Jkzw,c-iLk7gTKR4naEgfvW4TzQ,5,2020-09-19 00:39:49,AMAZING!! Tastes just like the BBQ Chicken in Korea. Their Half and Half combo consists of half fried and the other half either Secret Spicy (sweet with a little hint of heat) or Hot Spicy (tangy spicy kick). Their Soy Garlic wings were awesome too.,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
usWmLRy5naxoHQPUai7gVA,Q8XneUdnyz883YgjIJJKGQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-06-07 05:14:08,Good costumer service. Fast. very tasty thank you! I recommend garlic chicken boneless and teriyaki bowl moyo,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
6XzN6Y3D2uIGJvMIivHgGA,6IfqmcBnH0Nrh5U2Yey60g,c-iLk7gTKR4naEgfvW4TzQ,5,2020-10-03 00:58:39,Finally authentic korean chicken near St. Louis! You will not be disappointed. We ordered take out on a Friday night as dine in was not available. Everything we ordered was great except for the fries. I highly recommend getting  with your wings if you're on the fence about it.,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
h5ibCQb4iMGqhKPhSoMiIA,q58Y8ZD2wSyRIlqlKsffkw,c-iLk7gTKR4naEgfvW4TzQ,5,2020-09-23 00:59:03,"ITS SO SO SO AMAZING!!! Literally the crispiest chicken you can have that some how isn't greasy at all. Due to Covid they aren't letting people dine in. But there are two tables outside to eat if you want to have the food fresh. I ordered the golden original flavor which is just basic chicken with no sauce ( but still flavored nicely and super crispy) the secret spicy chicken, which is more sweet than spicy ( highly recommend this flavor it was great ) and the gangnam style ( more Asian savory flavored ). Great experience and definitely going back!!!!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
A1S_bHuCgJbc3UfJawlwTw,oSZiJ2W3oaT22edaqGCCwQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-03-22 14:25:07,Best chicken wings I've had in years. I make the extra drive from my house just to eat there.,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
2II_qoc6DJAXkBS0pryPNw,IcowqfUjDSmdwtT0vp4pRg,c-iLk7gTKR4naEgfvW4TzQ,5,2022-01-06 06:19:33,"For some reason, I didn't know this was a franchise. I thought it was a local mom and pop type of restaurant. I was wrong, but owell. 

But Y'all, the chicken is BOMB!!!! It's so super delicious, crispy, and very well seasoned. Our regular to go to flavors is the honey garlic and Gangnam style! 

If you haven't tried this place, you are definitely missing out!!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
5xF5OK61rRIdU_VyrRHA7A,SRNRMM_GKzrk_j1e8JrseQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-04-03 21:15:21,"I have eaten here twice and each time it seems to get better and better. My favorite is the secret spicy and soy garlic. Boneless or bone in, It does not matter...it is all good. I haven't had anything from here that I don't like. Having been to Korea and tried their food, this definitely reminds me of the amazing food I had there. The portion sizes are huge and it is definitely worth the price. Will be back again and again and again",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
OEoiYWxwpa_njxHdatBMJQ,xS_SjM1DjhTT3dN0cSJFVw,c-iLk7gTKR4naEgfvW4TzQ,4,2020-10-05 02:05:50,"I can't believe such a large KFC chain is in the STL area. I kid you not, I went to this place to get dinner the day I heard about it because I was so excited to try it! I'm happy to say that they did not disappoint. The restaurant is about 25 minutes away from where I am, so I called in my order and the timing was perfect--food was going to be ready in about 20 minutes. Not a short drive, but definitely worth it. We got the BB and Gangnam wings and cheeseling and gang jung boneless. Loved the crisp on the BB wings and they had the perfect kick in them, just enough to feel a little heat that builds as you eat. The Gangnam was definitely my least favorite; it was flavorful but I wasn't a fan and probably will not order that one again. Cheeseling was a nice, mild flavor that is different: cheesy and crunchy and slightly sweet on the back end. Gang Jung was hands down my favorite. It's a popular flavor in Korea and this one was almost as good as what I've had in Seoul. I will be back to get more of these. Sticky sweet and crispy--the perfect boneless bite. 

It's a bit of a hike but it was well worth it. I'm going to have to try the honey garlic next time; was eyeing that one but figured we'd already ordered plenty for the night. 

Pro tip: get the additional radish. You won't regret it. Those pickles are an absolute must when you eat KFC. They cut the grease so nicely and you don't feel as greasy or full, even after gorging on tons of fried chicken.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
HWMdu7NVWAXdOlblEyQJnQ,IMju4OqciavlVjbEEspF5Q,c-iLk7gTKR4naEgfvW4TzQ,5,2020-10-01 15:44:25,"The best chicken wings I've ever tried! I ordered Wing of Fire and Galbi wings and they were delicious. I took almost 30 mins from the restaurant to my house and those wings were still crispy, juicy and delicious. I paid $12 per order but the amount was quite generous. I'll definitely go back again to try different flavors.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
p0eJKfVJTIljWlqMWcJyaA,pRxfSxQPdU4d9k8qDFE-kw,c-iLk7gTKR4naEgfvW4TzQ,4,2021-07-16 20:10:49,"Nice little place that does great chicken. At least from my order of Galbi Wings. They were delicious, and come in small, or large. They offer Combos, but I prefer chicken only. Very quick, and simple to order. Freshly made not chicken not left out on a warmer.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
wQP7XnojwgN_5emMo3Xk3w,gfSlT7EyxnV0lYv2Dg6MxQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-04-23 00:09:50,Absolutely love this place! If you're looking for a nice place to get some clean fried chicken that won't make you feel too bad afterwards. By clean I mean non greasy and full of flavor. I loved the chicken sandwich and the menu was straight to the point and easy to choose :) every bite was as good as the first!,145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
FIo1iYrRJ8S-wFjvnN5RRg,ljC0pBhl26262JYmJyHsWQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-05-14 22:02:28,"Dump all your other wing places and eat here right now. Don't be fooled by the name, this place does not serve any barbecue, only the most amazing, crispy wings you've ever had.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
6cDWUuQOqr_-Ns9xULE3rA,rqYkeGG9PBAdMRDvTMCmfw,c-iLk7gTKR4naEgfvW4TzQ,5,2020-11-30 23:32:43,"This is KFC - Korean fried chicken!   It's not fast food. It's the best fried food!  If you're going to eat fried chicken, might as well eat the best!  You know how sometimes you order a sandwich, a burger, or a steak and when you get it , it doesn't look like the picture?  You feel a little let down, but you tell yourself, you didn't need such a big sandwich, all the fat, the calories anyway...and yet you feel a little cheated?   Well, look at the pictures in their menu and that's what you get!!!!  It's so exciting. 

Since they opened in September, We've been here nearly once a week. We've tried the crispy, yet soft bites of Golden Original boneless, Secret Spicy with its sticky sweet, yet crispy goodness, and a wake up your mouth hot, Hot Spicy, and  oh yeah, flavor town Honey Garlic.  It's amazing how they're crispy on the outside when you start biting into it, but gives you a satisfying pieces of juicy chicken to bite off. It's hard to describe.   If you like your chicken not so crispy on the outside, try the Gangnam style..  it's got lots of flavor without the crunch. 

Our favorite that has become our go to is the half and half boneless.  It's a little too much for the two of us, but the leftovers are heavenly!  Even cold, the secret and the hot spicy is soooo goood. 

Oh and the bowls!!!  They're amazing. If you're not in the mood for meat, try the bowls and the sandwiches. I have been told that the chicken sandwich is the better than any he's had. I haven't tried it, he wouldn't give me a bite.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
QB1QAWcEuZGbCnfyMAvnXg,o4kr4dKIby0yPMrbPnhPuQ,c-iLk7gTKR4naEgfvW4TzQ,5,2020-09-29 22:47:57,"Came here twice and even though i order take out and i live 30 minutes away, the food was STILL SO CRISPY WHEN I GOT HOME! 
All flavors were delicious. Be careful of the spicy because it is REAL SPICY--Holds no punches
Cheesling is fanatic and different. Top item i'd recommend for a 1st visit",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
G1DepigeFxw_JcvkG47kEQ,BRk2yc1ax9NVPhBzhWGKJg,c-iLk7gTKR4naEgfvW4TzQ,5,2021-03-12 20:24:22,"In my opinion, this is the best Korean fried chicken joint for many, many miles. It's a bit of a drive for me, but it's definitely in my wallet's interest that this isn't so accessible.

First off, I need to give a shout out to the complimentary pickled white radish that comes with the fried chicken. Such a great side/palate cleanser/snack. As for the star, the fried chicken, I've tried both the wings and the whole chicken with bone. The fry on everything is excellent. There's a solid, audible crunch to the flaky exterior, and the chicken inside is always is juicy and tender.

For the whole chicken, I typically get the 1/2 golden original and 1/2 secret spicy combo. Golden original has the best crunch, but I prefer the secret spicy for the flavor of the sauce. It's mostly sweet and not very spicy.

For the wings, I definitely recommend the honey garlic and soy garlic flavors. I've tried the Gangnam style wings before as well, but I would pass. It has a decent black pepper sauce, but it's just not as flavorful or crispy as the other options. 

A note for to-go orders: the chicken comes in these nice cardboard boxes with steam vents which helps to keep the chicken from getting soggy on the drive home.",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
StIy4sX917GCAZ1dcCz7DA,oP9drZPYPF322lFtt4DnoQ,c-iLk7gTKR4naEgfvW4TzQ,5,2021-04-01 01:34:48,"Bomb chicken joint serving legit Korean fried chicken. At first you're like ""bbq chicken wtf is this""...by the end YOU'LL KNOW",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
XYxhH2lzltTLBrOLTAs05Q,wCG-EiIX0Om_nxUf-rhAkQ,c-iLk7gTKR4naEgfvW4TzQ,5,2020-10-18 21:09:45,"When my sister and I discovered this restaurant whilst driving, we decided we needed to try their chicken. Oh boy, the chicken is crispy, tender, and full of flavors! The ddeok-boki with cheese and kimchi fried rice were amazing too!",145380,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,"Korean, Restaurants, Desserts, Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:0-20:0'}",,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,16:0-22:0,11:0-20:0
